FIPS,state,year,votes_dem,votes_gop,total_votes,pop,white_pop,black_pop,asian_pop,indian_pop,pacific_pop,two_pop,not_hisp_pop,hisp_pop
26049.0,Michigan,2016,102751.0,84175.0,196296,408926.0,308134.0,83646.0,4135.0,2301.0,102.0,10608.0,395128.0,13798.0
26051.0,Michigan,2012,5760.0,6661.0,12583,25546.0,24987.0,87.0,93.0,142.0,3.0,234.0,25217.0,329.0
26051.0,Michigan,2016,3794.0,8124.0,12472,25154.0,24507.0,117.0,100.0,153.0,7.0,270.0,24737.0,417.0
26053.0,Michigan,2012,4058.0,3444.0,7576,16041.0,14668.0,690.0,48.0,402.0,1.0,232.0,15857.0,184.0
26053.0,Michigan,2016,2925.0,4018.0,7329,15340.0,13913.0,676.0,47.0,444.0,8.0,252.0,15139.0,201.0
26055.0,Michigan,2012,20875.0,26534.0,47999,89203.0,84839.0,1142.0,629.0,1086.0,40.0,1467.0,87002.0,2201.0
26055.0,Michigan,2016,20965.0,27413.0,51589,91957.0,87268.0,1080.0,660.0,1224.0,49.0,1676.0,89313.0,2644.0
26057.0,Michigan,2012,7610.0,8241.0,16035,41973.0,38691.0,2398.0,177.0,249.0,12.0,446.0,39664.0,2309.0
26057.0,Michigan,2016,5666.0,9880.0,16465,40955.0,37621.0,2295.0,223.0,280.0,14.0,522.0,38516.0,2439.0
26059.0,Michigan,2012,7106.0,11727.0,19100,46267.0,45065.0,261.0,199.0,203.0,6.0,533.0,45356.0,911.0
26059.0,Michigan,2016,4799.0,14095.0,19940,45773.0,44398.0,297.0,211.0,253.0,8.0,606.0,44724.0,1049.0
26061.0,Michigan,2012,6801.0,8196.0,15282,36746.0,34573.0,303.0,1132.0,219.0,14.0,505.0,36227.0,519.0
26061.0,Michigan,2016,6018.0,8475.0,15624,36299.0,33964.0,344.0,1160.0,233.0,16.0,582.0,35733.0,566.0
26063.0,Michigan,2012,6518.0,8806.0,15484,32453.0,31736.0,146.0,183.0,118.0,4.0,266.0,31797.0,656.0
26063.0,Michigan,2016,4579.0,10692.0,15917,31486.0,30709.0,170.0,191.0,130.0,4.0,282.0,30771.0,715.0
26065.0,Michigan,2012,80847.0,45306.0,127910,283514.0,220219.0,34354.0,16692.0,1862.0,190.0,10197.0,262376.0,21138.0
26065.0,Michigan,2016,79110.0,43868.0,131138,289804.0,221018.0,35584.0,19798.0,1829.0,201.0,11374.0,267544.0,22260.0
26067.0,Michigan,2012,11018.0,14315.0,25761,63888.0,59228.0,3114.0,282.0,389.0,15.0,860.0,60914.0,2974.0
26067.0,Michigan,2016,8352.0,16635.0,26854,64187.0,59370.0,3103.0,321.0,415.0,21.0,957.0,61147.0,3040.0
26069.0,Michigan,2012,6242.0,6909.0,13344,25453.0,24505.0,140.0,162.0,203.0,15.0,428.0,24992.0,461.0
26069.0,Michigan,2016,4345.0,8345.0,13361,25284.0,24245.0,165.0,177.0,221.0,14.0,462.0,24759.0,525.0
26071.0,Michigan,2012,2687.0,3224.0,5988,11565.0,11209.0,26.0,36.0,134.0,1.0,159.0,11386.0,179.0
26071.0,Michigan,2016,2004.0,3675.0,5910,11167.0,10757.0,38.0,49.0,147.0,1.0,175.0,10950.0,217.0
26073.0,Michigan,2012,13038.0,10800.0,24119,70666.0,62975.0,1830.0,1317.0,2619.0,24.0,1901.0,68172.0,2494.0
26073.0,Michigan,2016,11404.0,12338.0,25392,71263.0,62870.0,2018.0,1416.0,2840.0,29.0,2090.0,68503.0,2760.0
26075.0,Michigan,2012,32301.0,36298.0,69446,159962.0,140906.0,13149.0,1284.0,663.0,60.0,3900.0,154895.0,5067.0
26075.0,Michigan,2016,25795.0,39793.0,69677,158277.0,138926.0,12993.0,1389.0,666.0,77.0,4226.0,152790.0,5487.0
26077.0,Michigan,2012,69051.0,52662.0,123178,255353.0,210773.0,28756.0,6357.0,1281.0,135.0,8051.0,244224.0,11129.0
26077.0,Michigan,2016,67148.0,51034.0,126299,261304.0,213504.0,30423.0,7135.0,1287.0,142.0,8813.0,248810.0,12494.0
26079.0,Michigan,2012,3272.0,4901.0,8299,17101.0,16522.0,67.0,63.0,156.0,7.0,286.0,16859.0,242.0
26079.0,Michigan,2016,2280.0,6116.0,8833,17263.0,16590.0,90.0,94.0,157.0,6.0,326.0,16947.0,316.0
26081.0,Michigan,2012,133408.0,155925.0,292985,615798.0,514975.0,63425.0,15942.0,4529.0,502.0,16425.0,554467.0,61331.0
26081.0,Michigan,2016,138683.0,148180.0,308184,643858.0,532738.0,67502.0,19860.0,4793.0,517.0,18448.0,576534.0,67324.0
26083.0,Michigan,2012,582.0,774.0,1392,2167.0,2136.0,4.0,2.0,3.0,0.0,22.0,2149.0,18.0
26083.0,Michigan,2016,527.0,814.0,1434,2139.0,2096.0,5.0,2.0,5.0,0.0,31.0,2113.0,26.0
26085.0,Michigan,2012,2752.0,2487.0,5287,11464.0,10033.0,1019.0,22.0,95.0,1.0,294.0,11196.0,268.0
26085.0,Michigan,2016,1939.0,3159.0,5328,11853.0,10227.0,1145.0,34.0,126.0,1.0,320.0,11531.0,322.0
26087.0,Michigan,2012,18796.0,23734.0,43115,88195.0,85232.0,1024.0,375.0,427.0,12.0,1125.0,84390.0,3805.0
26087.0,Michigan,2016,12734.0,30037.0,45183,88171.0,84889.0,1066.0,525.0,459.0,12.0,1220.0,84072.0,4099.0
26089.0,Michigan,2012,6576.0,7483.0,14176,21379.0,20006.0,94.0,115.0,813.0,6.0,345.0,20575.0,804.0
26089.0,Michigan,2016,6774.0,7239.0,14757,21507.0,20033.0,123.0,127.0,825.0,5.0,394.0,20614.0,893.0
26091.0,Michigan,2012,21776.0,22351.0,44724,99021.0,93428.0,2717.0,518.0,540.0,31.0,1787.0,91526.0,7495.0
26091.0,Michigan,2016,16750.0,26430.0,45939,98496.0,92368.0,2942.0,510.0,585.0,42.0,2049.0,90781.0,7715.0
26093.0,Michigan,2012,37216.0,60083.0,98337,182783.0,177112.0,1039.0,1527.0,750.0,91.0,2264.0,179031.0,3752.0
26093.0,Michigan,2016,34384.0,65680.0,105866,188547.0,182191.0,1124.0,1651.0,892.0,123.0,2566.0,184050.0,4497.0
26095.0,Michigan,2012,991.0,1580.0,2596,6479.0,5190.0,723.0,18.0,342.0,4.0,202.0,6393.0,86.0
26095.0,Michigan,2016,681.0,1756.0,2579,6335.0,5049.0,717.0,16.0,336.0,4.0,213.0,6233.0,102.0
26097.0,Michigan,2012,2652.0,3397.0,6099,11071.0,8386.0,134.0,48.0,1923.0,2.0,578.0,10921.0,150.0
26097.0,Michigan,2016,2085.0,3744.0,6097,10724.0,8011.0,307.0,78.0,1798.0,2.0,528.0,10545.0,179.0
26099.0,Michigan,2012,208016.0,191913.0,404086,849734.0,717227.0,83915.0,28076.0,2856.0,268.0,17392.0,829689.0,20045.0
26099.0,Michigan,2016,176317.0,224665.0,419312,868534.0,711458.0,100953.0,32879.0,2922.0,294.0,20028.0,846462.0,22072.0
26101.0,Michigan,2012,6473.0,5737.0,12402,24675.0,22753.0,800.0,77.0,557.0,13.0,475.0,24002.0,673.0
26101.0,Michigan,2016,4979.0,6915.0,12599,24424.0,22395.0,845.0,95.0,558.0,15.0,516.0,23683.0,741.0
26103.0,Michigan,2012,18115.0,13606.0,32194,67826.0,63680.0,1158.0,434.0,1214.0,21.0,1319.0,66927.0,899.0
26103.0,Michigan,2016,16042.0,14646.0,32976,66532.0,62166.0,1127.0,506.0,1256.0,19.0,1458.0,65559.0,973.0
26105.0,Michigan,2012,6856.0,7580.0,14604,28660.0,27504.0,217.0,157.0,316.0,0.0,466.0,27479.0,1181.0
26105.0,Michigan,2016,5281.0,8505.0,14685,28810.0,27536.0,248.0,191.0,315.0,0.0,520.0,27506.0,1304.0
26107.0,Michigan,2012,7515.0,9176.0,16913,43497.0,40681.0,1209.0,368.0,308.0,16.0,915.0,42660.0,837.0
26107.0,Michigan,2016,5827.0,10305.0,17168,43141.0,40197.0,1231.0,403.0,320.0,19.0,971.0,42176.0,965.0
26109.0,Michigan,2012,5242.0,5564.0,10923,23731.0,22600.0,91.0,89.0,649.0,7.0,295.0,23383.0,348.0
26109.0,Michigan,2016,3539.0,6702.0,10768,23208.0,21931.0,132.0,97.0,686.0,7.0,355.0,22809.0,399.0
26111.0,Michigan,2012,17450.0,23919.0,41754,83721.0,79137.0,1086.0,1861.0,396.0,55.0,1186.0,81841.0,1880.0
26111.0,Michigan,2016,15635.0,23846.0,42506,83422.0,78424.0,1164.0,2031.0,429.0,55.0,1319.0,81228.0,2194.0
26113.0,Michigan,2012,2274.0,4665.0,7027,15006.0,14590.0,56.0,63.0,105.0,1.0,191.0,14647.0,359.0
26113.0,Michigan,2016,1565.0,5386.0,7317,15018.0,14486.0,72.0,94.0,127.0,2.0,237.0,14599.0,419.0
26115.0,Michigan,2012,36310.0,35593.0,72853,150804.0,143513.0,3395.0,888.0,529.0,31.0,2448.0,145945.0,4859.0
26115.0,Michigan,2016,26863.0,43261.0,74218,149159.0,141386.0,3608.0,952.0,557.0,39.0,2617.0,143892.0,5267.0
26117.0,Michigan,2012,11430.0,13621.0,25431,63096.0,59995.0,1529.0,258.0,357.0,28.0,929.0,61101.0,1995.0
26117.0,Michigan,2016,7874.0,16907.0,26609,62953.0,59871.0,1431.0,256.0,380.0,27.0,988.0,60778.0,2175.0
26119.0,Michigan,2012,2049.0,2928.0,5051,9513.0,9291.0,26.0,20.0,47.0,1.0,128.0,9406.0,107.0
26119.0,Michigan,2016,1287.0,3498.0,5009,9203.0,8943.0,35.0,20.0,56.0,1.0,148.0,9085.0,118.0
26121.0,Michigan,2012,44436.0,30884.0,76163,170159.0,138683.0,24243.0,1065.0,1622.0,58.0,4488.0,161516.0,8643.0
26121.0,Michigan,2016,37304.0,36127.0,78088,173227.0,140363.0,24892.0,1166.0,1727.0,71.0,5008.0,163468.0,9759.0
26123.0,Michigan,2012,8728.0,12457.0,21478,47879.0,46065.0,531.0,196.0,405.0,9.0,673.0,45133.0,2746.0
26123.0,Michigan,2016,6212.0,15173.0,22640,47811.0,45870.0,572.0,222.0,410.0,13.0,724.0,45088.0,2723.0
26125.0,Michigan,2012,349002.0,296514.0,651607,1223598.0,944512.0,174328.0,75575.0,3807.0,350.0,25026.0,1178931.0,44667.0
26125.0,Michigan,2016,343070.0,289203.0,664614,1251027.0,949772.0,176862.0,92791.0,3795.0,420.0,27387.0,1200646.0,50381.0
26127.0,Michigan,2012,5063.0,6239.0,11450,26306.0,25298.0,156.0,80.0,380.0,14.0,378.0,22553.0,3753.0
26127.0,Michigan,2016,3973.0,7228.0,11930,26311.0,25116.0,299.0,91.0,398.0,14.0,393.0,22413.0,3898.0
26129.0,Michigan,2012,4791.0,5437.0,10361,21358.0,20712.0,57.0,98.0,179.0,6.0,306.0,20999.0,359.0
26129.0,Michigan,2016,3030.0,6827.0,10387,20850.0,20152.0,65.0,116.0,198.0,6.0,313.0,20422.0,428.0
26131.0,Michigan,2012,1586.0,1906.0,3539,6413.0,6206.0,12.0,18.0,82.0,1.0,94.0,6344.0,69.0
26131.0,Michigan,2016,1176.0,2066.0,3426,5939.0,5726.0,16.0,29.0,78.0,1.0,89.0,5847.0,92.0
26133.0,Michigan,2012,3981.0,6141.0,10278,23323.0,22569.0,157.0,54.0,131.0,6.0,406.0,22923.0,400.0
26133.0,Michigan,2016,2705.0,7336.0,10609,23170.0,22285.0,201.0,73.0,140.0,13.0,458.0,22748.0,422.0
26135.0,Michigan,2012,1657.0,2308.0,4042,8574.0,8348.0,22.0,9.0,61.0,4.0,130.0,8475.0,99.0
26135.0,Michigan,2016,1044.0,2843.0,4073,8259.0,8019.0,25.0,16.0,72.0,5.0,122.0,8133.0,126.0
26137.0,Michigan,2012,4681.0,7011.0,11832,24042.0,23208.0,102.0,140.0,183.0,11.0,398.0,23694.0,348.0
26137.0,Michigan,2016,3556.0,8266.0,12538,24408.0,23445.0,137.0,161.0,207.0,13.0,445.0,23983.0,425.0
26139.0,Michigan,2012,42737.0,88166.0,132312,270873.0,252402.0,4736.0,7588.0,1560.0,111.0,4476.0,246201.0,24672.0
26139.0,Michigan,2016,44973.0,88467.0,142734,283712.0,263174.0,5212.0,8229.0,1628.0,137.0,5332.0,256335.0,27377.0
26141.0,Michigan,2012,3192.0,3794.0,7080,13084.0,12742.0,61.0,48.0,102.0,2.0,129.0,12950.0,134.0
26141.0,Michigan,2016,2400.0,4488.0,7218,12735.0,12333.0,77.0,62.0,116.0,6.0,141.0,12573.0,162.0
26143.0,Michigan,2012,6198.0,6701.0,13032,24185.0,23476.0,114.0,139.0,164.0,4.0,288.0,23866.0,319.0
26143.0,Michigan,2016,4287.0,8141.0,13041,23779.0,22983.0,135.0,146.0,199.0,7.0,309.0,23371.0,408.0
26145.0,Michigan,2012,54381.0,42720.0,98062,198363.0,152277.0,38560.0,2395.0,1044.0,100.0,3987.0,182444.0,15919.0
26145.0,Michigan,2016,44396.0,45469.0,94320,192507.0,147283.0,37124.0,2627.0,1116.0,98.0,4259.0,176386.0,16121.0
26147.0,Michigan,2012,33983.0,39271.0,74181,160625.0,151938.0,3928.0,864.0,799.0,39.0,3057.0,155721.0,4904.0
26147.0,Michigan,2016,24553.0,49051.0,78003,159369.0,150014.0,4115.0,1001.0,827.0,48.0,3364.0,154065.0,5304.0
26149.0,Michigan,2012,10112.0,12978.0,23341,60992.0,57338.0,1651.0,445.0,348.0,7.0,1203.0,56778.0,4214.0
26149.0,Michigan,2016,7526.0,14884.0,23757,60790.0,57001.0,1624.0,431.0,332.0,11.0,1391.0,56139.0,4651.0
26151.0,Michigan,2012,7212.0,10963.0,18369,42306.0,41300.0,195.0,152.0,217.0,7.0,435.0,40775.0,1531.0
26151.0,Michigan,2016,4873.0,13446.0,19249,41405.0,40300.0,222.0,163.0,246.0,9.0,465.0,39882.0,1523.0
26153.0,Michigan,2012,1865.0,2142.0,4048,8350.0,7267.0,19.0,13.0,771.0,0.0,280.0,8275.0,75.0
26153.0,Michigan,2016,1369.0,2556.0,4154,7967.0,6900.0,21.0,15.0,748.0,0.0,283.0,7891.0,76.0
26155.0,Michigan,2012,17197.0,15962.0,33679,69329.0,67345.0,389.0,304.0,361.0,38.0,892.0,67546.0,1783.0
26155.0,Michigan,2016,12546.0,19230.0,34111,68542.0,66313.0,456.0,331.0,385.0,44.0,1013.0,66581.0,1961.0
26157.0,Michigan,2012,11425.0,14240.0,26003,54708.0,52927.0,682.0,164.0,289.0,21.0,625.0,53071.0,1637.0
26157.0,Michigan,2016,7429.0,17102.0,25796,53276.0,51442.0,661.0,163.0,318.0,20.0,672.0,51497.0,1779.0
26159.0,Michigan,2012,16290.0,16141.0,32837,75298.0,69118.0,3144.0,361.0,915.0,28.0,1732.0,67289.0,8009.0
26159.0,Michigan,2016,13258.0,17890.0,33274,75267.0,69033.0,2967.0,489.0,900.0,31.0,1847.0,66620.0,8647.0
26161.0,Michigan,2012,120890.0,56412.0,179592,352303.0,264023.0,45390.0,29843.0,1451.0,185.0,11411.0,337150.0,15153.0
26161.0,Michigan,2016,128483.0,50631.0,188578,366135.0,271954.0,46150.0,33724.0,1489.0,190.0,12628.0,349214.0,16921.0
26163.0,Michigan,2012,595846.0,213814.0,815825,1795929.0,979109.0,718494.0,50270.0,8301.0,422.0,39333.0,1697797.0,98132.0
26163.0,Michigan,2016,519444.0,228993.0,777838,1760612.0,963723.0,687334.0,58449.0,8269.0,353.0,42484.0,1657790.0,102822.0
26165.0,Michigan,2012,6184.0,8450.0,14853,32521.0,31472.0,131.0,212.0,212.0,23.0,471.0,31977.0,544.0
26165.0,Michigan,2016,4436.0,10000.0,15298,33081.0,31834.0,203.0,214.0,233.0,22.0,575.0,32465.0,616.0
27001.0,Minnesota,2012,4412.0,4533.0,9142,16036.0,15302.0,72.0,36.0,393.0,4.0,229.0,15870.0,166.0
27001.0,Minnesota,2016,3134.0,5516.0,9231,15754.0,14958.0,86.0,45.0,423.0,5.0,237.0,15535.0,219.0
27003.0,Minnesota,2012,88614.0,93430.0,186465,336091.0,294867.0,16258.0,13775.0,2635.0,165.0,8391.0,323505.0,12586.0
27003.0,Minnesota,2016,75500.0,93339.0,185758,346526.0,297859.0,20814.0,15278.0,2977.0,183.0,9415.0,331202.0,15324.0
27005.0,Minnesota,2012,6829.0,9204.0,16382,32990.0,29063.0,157.0,140.0,2591.0,11.0,1028.0,32491.0,499.0
27005.0,Minnesota,2016,5208.0,10880.0,17222,33718.0,29542.0,207.0,182.0,2673.0,12.0,1102.0,33047.0,671.0
27007.0,Minnesota,2012,11818.0,9637.0,22051,45147.0,33607.0,282.0,312.0,9539.0,19.0,1388.0,44304.0,843.0
27007.0,Minnesota,2016,8688.0,10783.0,21564,46008.0,33660.0,356.0,356.0,10188.0,19.0,1429.0,44935.0,1073.0
27009.0,Minnesota,2012,8173.0,10849.0,19619,38671.0,36567.0,896.0,425.0,160.0,5.0,618.0,37978.0,693.0
27009.0,Minnesota,2016,5640.0,12872.0,20058,39687.0,36706.0,1490.0,459.0,259.0,6.0,767.0,38784.0,903.0
27011.0,Minnesota,2012,1345.0,1385.0,2789,5134.0,5043.0,14.0,9.0,31.0,0.0,37.0,5081.0,53.0
27011.0,Minnesota,2016,921.0,1608.0,2755,5002.0,4894.0,23.0,12.0,31.0,1.0,41.0,4931.0,71.0
27013.0,Minnesota,2012,18164.0,14916.0,34274,64974.0,60272.0,2044.0,1423.0,225.0,31.0,979.0,63164.0,1810.0
27013.0,Minnesota,2016,14428.0,15667.0,33593,66355.0,60725.0,2564.0,1580.0,243.0,38.0,1205.0,64032.0,2323.0
27015.0,Minnesota,2012,5630.0,7938.0,13929,25412.0,24961.0,84.0,166.0,44.0,6.0,151.0,24504.0,908.0
27015.0,Minnesota,2016,3763.0,8708.0,13779,25272.0,24675.0,123.0,207.0,64.0,7.0,196.0,24198.0,1074.0
27017.0,Minnesota,2012,11389.0,6586.0,18436,35272.0,31650.0,531.0,166.0,2110.0,6.0,809.0,34723.0,549.0
27017.0,Minnesota,2016,8460.0,8160.0,18211,35555.0,31783.0,555.0,187.0,2114.0,7.0,909.0,34941.0,614.0
27019.0,Minnesota,2012,20745.0,31155.0,52899,93863.0,88246.0,1257.0,2629.0,288.0,33.0,1410.0,90105.0,3758.0
27019.0,Minnesota,2016,21508.0,29056.0,55696,100374.0,93385.0,1837.0,3034.0,311.0,38.0,1769.0,96232.0,4142.0
27021.0,Minnesota,2012,6858.0,8957.0,16141,28409.0,24191.0,91.0,101.0,3385.0,3.0,638.0,27961.0,448.0
27021.0,Minnesota,2016,4949.0,9982.0,15999,29030.0,24433.0,108.0,104.0,3708.0,6.0,671.0,28399.0,631.0
27023.0,Minnesota,2012,3083.0,2967.0,6201,12119.0,11591.0,81.0,76.0,125.0,109.0,137.0,11445.0,674.0
27023.0,Minnesota,2016,1978.0,3764.0,6222,12036.0,11365.0,100.0,97.0,147.0,131.0,196.0,11199.0,837.0
27025.0,Minnesota,2012,12524.0,16227.0,29441,53465.0,51320.0,687.0,471.0,352.0,19.0,616.0,52528.0,937.0
27025.0,Minnesota,2016,9278.0,18441.0,30228,54638.0,52187.0,733.0,555.0,368.0,20.0,775.0,53491.0,1147.0
27027.0,Minnesota,2012,15208.0,12920.0,28886,60194.0,56228.0,899.0,860.0,932.0,32.0,1243.0,57830.0,2364.0
27027.0,Minnesota,2016,12971.0,13543.0,29398,63055.0,57637.0,1917.0,871.0,1139.0,39.0,1452.0,60220.0,2835.0
27029.0,Minnesota,2012,1753.0,2359.0,4197,8677.0,7575.0,25.0,27.0,792.0,1.0,257.0,8547.0,130.0
27029.0,Minnesota,2016,1100.0,2925.0,4245,8831.0,7608.0,55.0,27.0,842.0,3.0,296.0,8659.0,172.0
27031.0,Minnesota,2012,1993.0,1221.0,3322,5180.0,4536.0,36.0,32.0,449.0,4.0,123.0,5097.0,83.0
27031.0,Minnesota,2016,1912.0,1156.0,3395,5338.0,4670.0,47.0,41.0,445.0,4.0,131.0,5218.0,120.0
27033.0,Minnesota,2012,2433.0,3316.0,5862,11574.0,10893.0,110.0,338.0,50.0,18.0,165.0,10809.0,765.0
27033.0,Minnesota,2016,1678.0,3679.0,5721,11367.0,10542.0,115.0,399.0,82.0,30.0,199.0,10561.0,806.0
27035.0,Minnesota,2012,14760.0,19415.0,34920,62810.0,60732.0,372.0,255.0,558.0,19.0,874.0,62053.0,757.0
27035.0,Minnesota,2016,10982.0,22287.0,35842,63729.0,61296.0,476.0,284.0,625.0,18.0,1030.0,62804.0,925.0
27037.0,Minnesota,2012,116255.0,109516.0,230821,404613.0,352121.0,21152.0,18552.0,2123.0,292.0,10373.0,379067.0,25546.0
27037.0,Minnesota,2016,110483.0,99583.0,231440,417555.0,356182.0,26431.0,20531.0,2379.0,326.0,11706.0,388570.0,28985.0
27039.0,Minnesota,2012,4487.0,5522.0,10327,20267.0,19739.0,107.0,105.0,70.0,4.0,242.0,19361.0,906.0
27039.0,Minnesota,2016,3102.0,6527.0,10654,20540.0,19908.0,131.0,125.0,88.0,4.0,284.0,19491.0,1049.0
27041.0,Minnesota,2012,8653.0,11884.0,20953,36292.0,35464.0,191.0,166.0,130.0,12.0,329.0,35823.0,469.0
27041.0,Minnesota,2016,6227.0,13966.0,21785,37154.0,36211.0,212.0,170.0,151.0,9.0,401.0,36579.0,575.0
27043.0,Minnesota,2012,3407.0,4104.0,7713,14176.0,13864.0,67.0,44.0,85.0,1.0,115.0,13324.0,852.0
27043.0,Minnesota,2016,2153.0,4659.0,7412,13867.0,13480.0,88.0,53.0,101.0,2.0,143.0,12947.0,920.0
27045.0,Minnesota,2012,5713.0,4913.0,10892,20831.0,20486.0,70.0,82.0,33.0,1.0,159.0,20591.0,240.0
27045.0,Minnesota,2016,3872.0,6271.0,11055,20916.0,20458.0,115.0,125.0,41.0,3.0,174.0,20595.0,321.0
27047.0,Minnesota,2012,9326.0,6969.0,16706,31026.0,29907.0,335.0,277.0,126.0,34.0,347.0,28163.0,2863.0
27047.0,Minnesota,2016,6041.0,8808.0,16051,30449.0,28737.0,462.0,644.0,151.0,37.0,418.0,27568.0,2881.0
27049.0,Minnesota,2012,12212.0,12986.0,25801,46140.0,44055.0,519.0,286.0,602.0,36.0,642.0,44751.0,1389.0
27049.0,Minnesota,2016,9446.0,14041.0,25717,46226.0,43843.0,593.0,313.0,664.0,41.0,772.0,44697.0,1529.0
27051.0,Minnesota,2012,1647.0,1748.0,3487,5928.0,5802.0,23.0,17.0,19.0,8.0,59.0,5827.0,101.0
27051.0,Minnesota,2016,1105.0,2063.0,3473,5930.0,5757.0,37.0,16.0,28.0,8.0,84.0,5785.0,145.0
27053.0,Minnesota,2012,423982.0,240073.0,680065,1184200.0,906629.0,147084.0,80005.0,14334.0,673.0,35475.0,1104228.0,79972.0
27053.0,Minnesota,2016,429288.0,191770.0,679977,1235371.0,926036.0,164759.0,90943.0,14177.0,693.0,38763.0,1150420.0,84951.0
27055.0,Minnesota,2012,5281.0,4951.0,10446,18764.0,18286.0,112.0,89.0,35.0,2.0,240.0,18620.0,144.0
27055.0,Minnesota,2016,4145.0,5616.0,10604,18703.0,18146.0,145.0,105.0,40.0,3.0,264.0,18510.0,193.0
27057.0,Minnesota,2012,4676.0,6622.0,11520,20454.0,19386.0,68.0,72.0,546.0,13.0,369.0,20091.0,363.0
27057.0,Minnesota,2016,3423.0,7261.0,11505,20701.0,19573.0,98.0,93.0,525.0,11.0,401.0,20292.0,409.0
27059.0,Minnesota,2012,8024.0,11675.0,20217,38149.0,36711.0,268.0,329.0,212.0,23.0,606.0,37494.0,655.0
27059.0,Minnesota,2016,5657.0,13635.0,21016,38778.0,37159.0,323.0,402.0,201.0,25.0,668.0,38060.0,718.0
27061.0,Minnesota,2012,12852.0,10501.0,23919,45152.0,42121.0,161.0,156.0,1702.0,23.0,989.0,44644.0,508.0
27061.0,Minnesota,2016,9015.0,12920.0,23880,45168.0,42003.0,204.0,157.0,1714.0,41.0,1049.0,44543.0,625.0
27063.0,Minnesota,2012,2268.0,3044.0,5430,10308.0,9931.0,49.0,179.0,32.0,2.0,115.0,9991.0,317.0
27063.0,Minnesota,2016,1492.0,3609.0,5484,9968.0,9544.0,69.0,167.0,40.0,2.0,146.0,9646.0,322.0
27065.0,Minnesota,2012,3593.0,4328.0,8150,15972.0,15500.0,79.0,59.0,105.0,3.0,226.0,15731.0,241.0
27065.0,Minnesota,2016,2327.0,5230.0,8177,15912.0,15333.0,75.0,77.0,130.0,3.0,294.0,15661.0,251.0
27067.0,Minnesota,2012,9805.0,11240.0,21465,42373.0,40072.0,1439.0,222.0,184.0,29.0,427.0,37601.0,4772.0
27067.0,Minnesota,2016,7266.0,12785.0,21772,42697.0,39188.0,2443.0,355.0,206.0,42.0,463.0,37649.0,5048.0
27069.0,Minnesota,2012,1241.0,1095.0,2420,4497.0,4423.0,14.0,18.0,12.0,0.0,30.0,4414.0,83.0
27069.0,Minnesota,2016,823.0,1349.0,2385,4320.0,4212.0,23.0,28.0,16.0,0.0,41.0,4230.0,90.0
27071.0,Minnesota,2012,3451.0,2841.0,6458,13163.0,12467.0,89.0,46.0,331.0,3.0,227.0,13007.0,156.0
27071.0,Minnesota,2016,2306.0,3569.0,6363,12610.0,11892.0,77.0,63.0,345.0,3.0,230.0,12434.0,176.0
27073.0,Minnesota,2012,1974.0,1938.0,3984,7121.0,6968.0,23.0,38.0,20.0,7.0,65.0,6983.0,138.0
27073.0,Minnesota,2016,1305.0,2293.0,3860,6746.0,6557.0,39.0,47.0,17.0,10.0,76.0,6609.0,137.0
27075.0,Minnesota,2012,4043.0,2610.0,6820,10792.0,10519.0,36.0,34.0,58.0,0.0,145.0,10673.0,119.0
27075.0,Minnesota,2016,3077.0,2932.0,6521,10514.0,10192.0,56.0,49.0,66.0,1.0,150.0,10369.0,145.0
27077.0,Minnesota,2012,859.0,1306.0,2234,3947.0,3781.0,14.0,43.0,33.0,0.0,76.0,3897.0,50.0
27077.0,Minnesota,2016,553.0,1540.0,2242,3781.0,3568.0,16.0,57.0,42.0,0.0,98.0,3729.0,52.0
27079.0,Minnesota,2012,6753.0,7715.0,14795,27661.0,26962.0,136.0,174.0,108.0,5.0,276.0,26176.0,1485.0
27079.0,Minnesota,2016,4623.0,9182.0,14971,27772.0,26934.0,212.0,179.0,128.0,6.0,313.0,26133.0,1639.0
27081.0,Minnesota,2012,1429.0,1595.0,3120,5754.0,5680.0,9.0,18.0,11.0,3.0,33.0,5679.0,75.0
27081.0,Minnesota,2016,860.0,1931.0,3019,5703.0,5594.0,16.0,25.0,19.0,3.0,46.0,5595.0,108.0
27083.0,Minnesota,2012,5465.0,6594.0,12388,25633.0,23716.0,633.0,760.0,167.0,9.0,348.0,24068.0,1565.0
27083.0,Minnesota,2016,3825.0,7256.0,12215,25971.0,23330.0,912.0,1073.0,199.0,24.0,433.0,24243.0,1728.0
27085.0,Minnesota,2012,6968.0,11069.0,18553,35933.0,34995.0,225.0,249.0,125.0,18.0,321.0,34088.0,1845.0
27085.0,Minnesota,2016,4978.0,12155.0,18807,35749.0,34674.0,244.0,274.0,164.0,25.0,368.0,33588.0,2161.0
27087.0,Minnesota,2012,1276.0,871.0,2182,5505.0,2692.0,17.0,5.0,2299.0,1.0,491.0,5350.0,155.0
27087.0,Minnesota,2016,930.0,991.0,2088,5484.0,2552.0,31.0,4.0,2416.0,2.0,479.0,5246.0,238.0
27089.0,Minnesota,2012,1998.0,2569.0,4698,9471.0,9258.0,33.0,26.0,67.0,4.0,83.0,9114.0,357.0
27089.0,Minnesota,2016,1225.0,3208.0,4817,9369.0,9110.0,35.0,33.0,83.0,4.0,104.0,8945.0,424.0
